"date","o18","varO18","c13","varC13"
1712-12-31,26.8354267732289,0.093177984535771,24.692463844218,0.035412860619374
1713-12-31,26.323678089303,0.0406408326813334,24.6318681662974,0.0136041547695527
1714-12-31,25.8980849003774,0.0258076733417738,24.5685632586781,0.00918004664765704
1715-12-31,25.5861847253876,0.0239275437721176,24.51663988445,0.0090175631199827
1716-12-31,25.4015911021222,0.0242051911306476,24.494190996253,0.00895476059935163
1717-12-31,25.3366060574297,0.0239410095053927,24.5108401724023,0.00865458075622882
1718-12-31,25.3657656259908,0.0234300920134274,24.559682907997,0.00846972666317924
1719-12-31,25.453975200962,0.0233027731425182,24.6220575209297,0.00856207830258882
1720-12-31,25.5690810365564,0.0236413598687477,24.6760038275531,0.00883788397379703
1721-12-31,25.6864271681803,0.024082728163819,24.7076515286405,0.00905461128218121
1722-12-31,25.7813234628767,0.0243614297842214,24.7204376722598,0.00908969313513808
1723-12-31,25.8305967978722,0.0246021960911662,24.7310789706245,0.00907981867641183
1724-12-31,25.8204521486414,0.025089343776699,24.7551716460905,0.00924665063132579
1725-12-31,25.7474065140393,0.0258766854321379,24.8005933265028,0.00963947295247181
1726-12-31,25.6212179244271,0.026675825263851,24.8657153596569,0.0100573235729939
1727-12-31,25.4669982852698,0.0271628865234561,24.9427586001793,0.0102464550559489
1728-12-31,25.3172980988173,0.0274369214987473,25.0249174190686,0.0102255426476177
1729-12-31,25.2028762568494,0.0280292956783796,25.1046525612127,0.0102956233968143
1730-12-31,25.1449502447443,0.0294541016547214,25.17233557452,0.0107793651849306
1731-12-31,25.1528672626734,0.0317434845896969,25.2189664397372,0.0118115969352743
1732-12-31,25.2257054387186,0.0341279183971892,25.2403715793538,0.0131074972559304
1733-12-31,25.3537065281453,0.0351598084076841,25.239319197251,0.0138731511720493
1734-12-31,25.5186066152263,0.0336536977781634,25.2244325136386,0.01334979276902
1735-12-31,25.6946933748221,0.0297160948735495,25.2079366869156,0.011546600672375
1736-12-31,25.8534525798988,0.0247739244943546,25.2015083589619,0.00927201368006081
1737-12-31,25.9698660773924,0.0205877782831863,25.2114060144125,0.00746850778818953
1738-12-31,26.0274391264469,0.0181526308352886,25.2366047864916,0.00656720718376391
1739-12-31,26.0199820273126,0.0173171283980196,25.2687222941892,0.00638519678318517
1740-12-31,25.9545946885521,0.0171922864184353,25.2886377241355,0.00646552069838435
1741-12-31,25.8519317629848,0.0168040384159553,25.2778864499255,0.00641711525838673
1742-12-31,25.7418809056705,0.0154741830741045,25.2262507226898,0.00596164606747607
1743-12-31,25.6545819853616,0.0131062070939265,25.1296106970881,0.00501811519018247
1744-12-31,25.6084930019061,0.0103366437238037,24.9905774270927,0.00385193404451911
1745-12-31,25.6011046732516,0.00823297013090496,24.8258515859934,0.00296086742201851
1746-12-31,25.6058750182858,0.00762365171414103,24.6728699107645,0.00271143664048168
1747-12-31,25.5836421543955,0.00865545767265985,24.5714881096065,0.00316365150911224
1748-12-31,25.5103827722723,0.0107396239584432,24.5427448551953,0.00406293410804892
1749-12-31,25.3977881754745,0.0128645142964956,24.5766245043994,0.00494770518253063
1750-12-31,25.2787580368444,0.0141992737086412,24.6412753997685,0.00545888705460129
1751-12-31,25.1888471921111,0.0144480177205537,24.7020403701639,0.00550115958247943
1752-12-31,25.1558013310095,0.0138257453107258,24.736085748587,0.0052054936714967
1753-12-31,25.1902967768302,0.012764907655253,24.7377502957057,0.00475839371796383
1754-12-31,25.2841828413036,0.011690640425968,24.7125099963935,0.00432711844155165
1755-12-31,25.4112330981281,0.0108930236718834,24.6688734645257,0.00401954498909163
1756-12-31,25.5316664839419,0.0105196355397652,24.6157646961121,0.003877085270517
1757-12-31,25.6015858552027,0.0106524347835375,24.569774045554,0.00391028135550187
1758-12-31,25.5964871417842,0.0113973771624387,24.5497718158143,0.00417444686547697
1759-12-31,25.5232295532743,0.0127926916742354,24.5681964082744,0.00472267470576071
1760-12-31,25.3992925849067,0.0146544430779727,24.6369722395569,0.00549145305825505
1761-12-31,25.2431279033632,0.016602760440378,24.7682250404563,0.00627665958603529
1762-12-31,25.0706695661678,0.0184018808575956,24.9657003031429,0.00693915030836934
1763-12-31,24.8870080820819,0.0201358175163477,25.2191054965081,0.00749408422944953
1764-12-31,24.6935219728398,0.0221060929941359,25.498564402183,0.00811979239864513
1765-12-31,24.5058129025613,0.0245030578378191,25.7501819183394,0.00911767695663457
1766-12-31,24.357589066304,0.0267504461614294,25.9113536030373,0.0104411014593779
1767-12-31,24.2857937777746,0.0272845736569707,25.9435558931185,0.0112354888824484
1768-12-31,24.3159438703624,0.0246106767452261,25.8482195418981,0.0103139517942736
1769-12-31,24.4578322123973,0.0192070324846441,25.6596338906216,0.00767534183279395
1770-12-31,24.7044120212485,0.0138717107980142,25.4284993358497,0.00502381794677831
1771-12-31,25.0306095393039,0.0112766269527924,25.2047487637012,0.00393372058732666
1772-12-31,25.3916244705276,0.0116958152320876,25.029898902389,0.00428014385875031
1773-12-31,25.7315720616383,0.0138508241546447,24.9342699685635,0.00522717515428894
1774-12-31,26.0063460887643,0.0164158038639357,24.9197584668207,0.00622762670116117
1775-12-31,26.1921885024211,0.0185691315989516,24.9638461175977,0.00702967344466288
1776-12-31,26.2786111903253,0.0200213454394884,25.0400659082451,0.00751983294566116
1777-12-31,26.2699133356052,0.0209713915626821,25.132825888285,0.00779819891488387
1778-12-31,26.184574707152,0.0218364768082324,25.2368121948008,0.0081224916021938
1779-12-31,26.0514139239312,0.0226968272910426,25.3449888974132,0.00851002910604848
